date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-25,11,9,0.0,6.3,3,3,3,07:55 AM,08:36 PM,06:59 AM,07:21 PM,9,7,10,7,41,97,90,16.7,1011,11,8,131,28
2020-03-26,12,5,0.0,11.6,4,4,11,08:21 AM,09:33 PM,06:58 AM,07:22 PM,4,7,9,7,22,25,73,0.0,1018,12,10,67,15
2020-03-27,20,11,0.0,7.7,4,4,18,08:49 AM,10:30 PM,06:56 AM,07:23 PM,11,14,15,14,32,60,78,0.1,1013,20,10,199,19
2020-03-28,20,13,0.0,6.3,4,4,25,09:20 AM,11:28 PM,06:55 AM,07:24 PM,15,15,16,15,23,78,88,1.5,1014,20,9,140,13
2020-03-29,26,19,0.0,11.6,5,5,32,09:54 AM,No moonset,06:53 AM,07:24 PM,18,23,23,22,38,35,77,0.0,1012,26,10,232,19
2020-03-30,20,15,0.0,11.6,5,5,40,10:33 AM,12:27 AM,06:52 AM,07:25 PM,8,18,18,18,36,33,53,0.1,1014,20,10,272,20
2020-03-31,12,9,0.0,10.3,3,3,44,11:20 AM,01:26 AM,06:50 AM,07:26 PM,6,9,11,9,28,62,74,11.6,1012,12,8,46,20
2020-04-01,10,7,0.0,9.0,2,2,56,12:13 PM,02:23 AM,06:49 AM,07:27 PM,4,5,8,5,41,63,73,24.9,1007,10,9,237,30
2020-04-02,14,7,0.0,11.6,4,4,64,01:14 PM,03:17 AM,06:47 AM,07:28 PM,3,8,10,8,34,24,59,0.0,1012,14,10,321,23
2020-04-03,14,9,0.0,11.6,3,3,71,02:21 PM,04:06 AM,06:46 AM,07:29 PM,4,9,12,9,41,21,59,0.0,1010,14,10,326,28
2020-04-04,12,9,0.0,7.7,3,3,79,03:32 PM,04:50 AM,06:44 AM,07:30 PM,7,8,10,8,25,60,78,0.0,1016,12,10,22,18
